LapStartTime,LapNumber,LapTime,DriverNumber,Team,Compound,TyreLife,TrackStatus,Stint,DistanceToDriverAhead,DriverAhead,PitStatus,IsAccurate,NumberOfPitStops,Position,GapToLeader,IntervalToPositionAhead,LapsToLeader,RoundNumber,Track,TotalLaps,Year,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed
437.544,1.0,94.886,5,Ferrari,nan,,2,,,,OutLap,False,0,1.0,0.0,0.0,0,10,Silverstone,52.0,2018,26.6,40.4,1008.4,False,53.3,0,1.0
437.544,1.0,96.818,77,Mercedes,nan,,2,,,,OutLap,False,0,2.0,1.923,1.923,0,10,Silverstone,52.0,2018,26.6,40.4,1008.4,False,53.3,0,1.0
437.544,1.0,100.783,3,Red Bull Racing,nan,,2,,,,OutLap,False,0,5.0,5.867,0.72,0,10,Silverstone,52.0,2018,26.6,40.4,1008.4,False,53.3,0,1.0
437.544,1.0,101.799,27,Renault,nan,,2,,,,OutLap,False,0,6.0,6.871,1.004,0,10,Silverstone,52.0,2018,26.6,40.4,1008.4,False,53.3,0,1.0
437.544,1.0,103.209,31,Force India,nan,,2,,,,OutLap,False,0,8.0,8.289,0.53,0,10,Silverstone,52.0,2018,26.6,40.4,1008.4,False,53.3,0,1.0
437.544,1.0,105.688,14,McLaren,nan,,2,,,,OutLap,False,0,11.0,10.741,0.81,0,10,Silverstone,52.0,2018,26.6,40.4,1008.4,False,53.3,0,1.0
437.544,1.0,104.84,20,Haas F1 Team,nan,,2,,,,OutLap,False,0,10.0,9.931,1.104,0,10,Silverstone,52.0,2018,26.6,40.4,1008.4,False,53.3,0,1.0
437.544,1.0,117.814,11,Force India,nan,,2,,,,OutLap,False,0,19.0,22.9,8.84,0,10,Silverstone,52.0,2018,26.6,40.4,1008.4,False,53.3,0,1.0
437.544,1.0,100.019,7,Ferrari,nan,,2,,,,OutLap,False,0,4.0,5.147,1.066,0,10,Silverstone,52.0,2018,26.6,40.4,1008.4,False,53.3,0,1.0
437.544,1.0,107.419,2,McLaren,nan,,2,,,,OutLap,False,0,15.0,12.483,0.514,0,10,Silverstone,52.0,2018,26.6,40.4,1008.4,False,53.3,0,1.0
437.544,1.0,106.132,10,Toro Rosso,nan,,2,,,,OutLap,False,0,12.0,11.152,0.411,0,10,Silverstone,52.0,2018,26.6,40.4,1008.4,False,53.3,0,1.0
437.544,1.0,108.019,35,Williams,nan,,2,,,,OutLap,False,1,16.0,13.161,0.678,0,10,Silverstone,52.0,2018,26.6,40.4,1008.4,False,53.3,0,1.0
437.544,1.0,98.96,33,Red Bull Racing,nan,,2,,,,OutLap,False,0,3.0,4.081,2.158,0,10,Silverstone,52.0,2018,26.6,40.4,1008.4,False,53.3,0,1.0
437.544,1.0,106.494,8,Haas F1 Team,nan,,2,,,,OutLap,False,0,13.0,11.453,0.301,0,10,Silverstone,52.0,2018,26.6,40.4,1008.4,False,53.3,0,1.0
437.544,1.0,103.739,55,Renault,nan,,2,,,,OutLap,False,0,9.0,8.827,0.538,0,10,Silverstone,52.0,2018,26.6,40.4,1008.4,False,53.3,0,1.0
437.544,1.0,106.89,9,Sauber,nan,,2,,,,OutLap,False,0,14.0,11.969,0.516,0,10,Silverstone,52.0,2018,26.6,40.4,1008.4,False,53.3,0,1.0
437.544,1.0,102.64,16,Sauber,nan,,2,,,,OutLap,False,0,7.0,7.759,0.888,0,10,Silverstone,52.0,2018,26.6,40.4,1008.4,False,53.3,0,1.0
437.544,1.0,109.047,18,Williams,nan,,2,,,,OutLap,False,1,18.0,14.06,0.419,0,10,Silverstone,52.0,2018,26.6,40.4,1008.4,False,53.3,0,1.0
437.544,1.0,108.599,44,Mercedes,nan,,2,,,,OutLap,False,0,17.0,13.641,0.48,0,10,Silverstone,52.0,2018,26.6,40.4,1008.4,False,53.3,0,1.0
437.544,1.0,174.472,28,Toro Rosso,nan,,2,,,,OutLap,False,1,20.0,79.328,56.437,0,10,Silverstone,52.0,2018,26.6,40.4,1008.4,False,53.3,0,1.0
532.619,2.0,92.918,5,Ferrari,nan,,2,,,,NoPit,True,0,1.0,0.0,0.0,0,10,Silverstone,52.0,2018,26.9,38.7,1008.3,False,53.1,41,0.8
